track,tags
64490,"2,6,8,101"
21326,"0,10,156"
7984,"6,145,215"
70261,"0,1,6,11,13,17,74,95,122,250"
24704,"0,1,6,11,13,17,74,95,122,250"
15061,"5,68"
74713,"0,4,132"
46317,"0,84,211"
67223,"6,23,43,177,183,204"
72346,"1,119,196"
75751,"35,73"
34154,"0,4,7,100"
54655,"1,11,12,58,157,190"
31764,"1,37"
21528,"1,2,17,24,26"
5228,"0,49,100"
7311,"35,64,73,112"
43348,"0,8,12,80,140"
21428,"0,49"
75794,"1,87"
31322,"0,28,46,85"
55478,"0,3,22,106"
22767,"2,41"
19641,"23,173"
42468,"1,37,174"
52174,"0,16,128"
18387,"0,2,8,9"
58998,"0,7"
72374,"0,22,135"
76436,"0,139"
52954,"0,2,3,12,52,95,129"
6252,"0,1,87,129,135"
76486,"35,191"
48935,"2,3,23,43,124,195"
70230,"0,8,32"
23077,"0,2,91,156"
1454,"0,2,7"
51876,"6,151"
32707,"0,1,4,6,52,116,132"
5425,"1,62"
75602,"0,8,69"
436,"5,102,197"
76660,"1,66,92,178"
17648,"6,39,170"
64856,"0,3,4,19,130"
54194,"0,7,12,95,97"
25166,"0,2,8,36,41"
24991,"2,36"
49624,"0,33,181"
27230,"0,31,57"
3120,"35,143,244"
29863,"1,11,12,229"
62230,"0,4,91"
39053,"0,14,152"
63739,"0,2,8,9,22"
63210,"5,75,254"
58658,"0,3,19,59"
5249,"0,14,16"
76511,"2,3,24,26"
56627,"0,6,30,81,116"
56600,"1,11,15,37,50,165"
19997,"2,6,39,241"
19562,"0,10,222"
72637,"1,3,15,72,106"
44418,"2,41"
6639,"1,2,9,13,47,194"
1484,"0,14"
61124,"0,14,18,226"
29888,"1,25,172,237"
7428,"1,3,6,9,19,32,37,123,180"
49023,"0,10,114,136"
56070,"5,75,104,157"
62945,"5,68,118,133"
56426,"0,6,9,47,81,116"
33700,"2,23,26"
67479,"0,2,3,8,30,31,61"
62,"2,9,24,55,194"
39209,"1,37,62,64,70,81,96"
19123,"0,65"
66324,"0,6,170"
18191,"1,13,17,86,109"
72828,"0,10,136"
69822,"9,32,85,155"
25709,"2,6,24,122"
45886,"2,61,194"
37787,"0,31,90,142"
59666,"0,12,56,153"
48609,"1,2,41,203"
12383,"23,169"
31088,"1,15,44"
50155,248
42582,"0,79"
33876,"23,169"
15846,"0,8,69"
8981,"1,71,109"
13855,"23,173,246"
45646,"3,238"
67969,"0,1,2,5,9,17,28,32,35,36,45,70,96,115,118,191,227"
48980,"0,2,8,69,125,163"
68281,"1,6,15,17,25,123,178,243"
2143,"3,147"
60138,"1,13,66"
42593,"0,49,132,139,188"
4750,"0,2,4,9,28,32,38,130"
59827,"5,75,164"
68795,"0,16,125,163"
68946,"28,168,182"
58347,"1,44,53"
470,"6,187"
53119,"1,6,17,23,204"
51159,"0,1,29,33,95"
74918,"0,77"
37296,"1,2,25,92,119"
28073,"0,2,8,48"
60641,"0,30"
47994,"1,29,66"
38440,"1,25,44,109"
41456,"1,5,13,58,96"
61970,"0,20,65"
7592,"0,18,49,156"
1647,"3,106"
52718,"0,1,31,84,255"
54281,"1,6,23,151,167"
39529,"1,87,129,217"
46668,"1,13,44,237"
76052,"6,232"
21279,"6,232"
59277,"1,15,25,239"
22094,"0,1,30,31,159"
2228,"0,95"
52236,"1,13,76,229"
7069,"1,159"
63771,"1,44,53,76"
60930,"0,30,116,159"
5456,"0,3,5,10,35,73,236"
75388,"0,159"
70226,"3,19,43,200,225"
785,"1,11,92,99,144"
24611,"0,3,19,31,255"
57516,"0,2,3,5,6,10,35,73,232,236"
57649,"1,50,54,62,157,178"
64675,"3,248"
48350,"0,1,2,8,13"
71738,"3,6,19,232"
25433,"1,9,15,23,25,47,180,239"
33976,"0,3,19"
25715,"0,33,212"
37909,"1,13,48,76"
12628,"1,108,110"
20509,"6,24,122"
42249,"0,56,149,153"
29442,"0,2,7,22,26,27,38,51"
41584,"0,128"
17948,"6,117,215"
15984,"0,153"
24132,"0,49"
6281,"0,79,148"
75901,"0,1,2,7,13,202"
42679,"35,146"
68493,"0,10,18,222"
29740,"0,14,16"
69833,"5,68,127"
7493,"2,23,26"
3476,"6,23,214"
62823,"0,1,4,125,150,190,209"
16809,"0,7,10,35,73,112"
56956,"2,41"
24574,"0,1,29,49,105,120"
26702,"0,3,31,51,59"
43847,"3,9,198"
12430,"6,39,103,151"
63621,"0,31,88,149"
76287,"1,5,37,74,83,99,102,118,127,174,219"
72898,"5,157"
70884,"2,3,19,23,26,160"
35837,"5,9,104"
6778,"1,62"
68851,"1,11,15,74"
33934,"1,13,203"
30218,"2,61"
14836,"1,37,62,109"
32473,"1,2,26,184"
46332,"6,23,177"
2439,"3,6,232"
32527,"0,3,6,23,28,38,40,116,214"
67802,"23,134"
59133,"0,6,10,16,28,95,116,226"
15767,"3,43,106,121,236"
30771,"1,2,179,184"
75060,"0,14,152"
10325,"5,75,127"
60902,"0,16,40,69"
24311,"1,5,9,55,185"
44894,"0,2,8,51"
25607,"1,15,25,44"
66622,"1,245"
10902,"0,16,128"
1168,"6,9,45,47,103"
30859,"0,3,10,106"
11123,"1,3,19,87,106,135"
4307,"1,3,19,87,106,135"
24822,"0,2,7,27,28,40,85"
20038,"1,12,54,97"
6351,"28,221"
25785,"28,221"
55995,"0,12"
41497,"1,2,43,63,72,121,137,252"
211,"1,15,72,131"
35568,"1,172"
53156,"0,1,2,8,69,84,128"
66772,"0,28,40,168"
30515,"23,214"
32122,"0,2,3,19,27,38,176"
51368,"0,4,7,80"
2636,"5,102,197"
13368,"3,35,124"
56743,"0,1,6,30,81,116"
56494,"0,107"
30948,"28,221,251"
68120,"2,6,24,162"
45401,"0,2,57,213"
2277,"0,148"
7522,"1,219"
39173,"0,1,11,38,72"
6651,"0,107"
63941,"1,2,13,24,41"
4143,"0,6,12,56,201"
45349,"3,23,134,238"
41368,"0,49,100"
62880,"23,134"
47301,"0,132"
47631,"43,183"
20388,"5,89"
65520,"5,28,35,85,155"
19079,"1,11,159,229"
2390,"2,6,9,26,32,47,85"
11670,"0,52,80"
8418,"2,5,70,75"
59466,"5,63,68"
48139,"43,121,195"
35067,"2,26,61"
9821,"5,68"
72743,"0,2,48,115"
39321,"2,3,155,194"
45190,"0,2,7,8,38,51"
24067,"0,2,7,8,38,51"
1538,"5,58,70,102,157,185"
57012,"2,36"
43010,"9,35,64,146,191"
16954,"0,2,211"
76532,"0,2,7,22,38,90,211"
16394,"0,2,90,211"
6132,"1,25,99,243"
52823,"0,1,12,50,52"
70314,"0,4,57,142"
6508,"6,23,39,177"
1658,"6,23,39,177"
7992,"5,68,102,118"
14212,"2,184"
51050,"2,3,43,194"
3590,"1,13,48,76,82,87,144"
60597,"1,113,119"
68163,"1,11,209"
69623,"3,34"
58832,"1,2,15,17,23,86,119"
66442,"0,4,8"
43454,"1,2,41,119"
71487,"2,4,27,84"
47583,"1,9,47,63,231"
20415,"1,2,23,41,160"
9981,"1,5,12,50,58,63,185"
53412,"0,10,16,31,57,100"
27758,"2,3,23,160,234"
52427,"1,37"
24614,"6,39,162"
70698,"6,187"
5274,"0,16,125,163"
74046,"23,173,207"
70723,"6,39"
15663,"1,37,44,99"
66646,"0,79"
32659,"35,233"
46872,"0,2,9,24,32,46,85"
43408,"0,14,20,42"
53619,"1,2,41,119"
56293,"0,12,33,126,135"
25016,"0,4,80"
1558,"0,10,18,80,111"
1075,"0,126"
70371,"5,89,230"
39743,"1,5,15,25,64,104,167"
14618,"0,42,105"
28653,"0,33,52"
64949,"1,203"
70700,"0,188"
5588,"0,105"
18898,"0,166"
20695,"1,2,15,23,26,160,180"
14830,"1,15,23,123,180,204"
18772,"9,45,47,231"
8441,"0,149"
76301,"3,19,147"
46016,"0,30,65"
42685,"1,17"
6291,"0,12,94"
53997,"1,11,43,98,108,137"
13367,"5,58,185"
40228,"0,2,211"
41970,"5,89,127"
37413,"0,18,153"
47600,"28,85,182"
49929,"35,112,191"
39646,"35,112,191"
23150,"0,20,153"
55355,"1,62"
21745,"1,13,45"
27738,"5,89,127"
73266,"3,43,129,135,137"
62140,"1,35,143"
65716,"1,43,98,121,137"
39500,"1,83,178"
18045,"0,40"
52993,"0,1,12,54,97,212"
18383,"2,3,19,43,137"
43240,"3,236"
22011,"0,1,12,95"
71175,"23,208"
23409,"1,17,43,98"
51370,"43,121,183"
57989,"0,18,20"
40702,"5,23,47,89"
40672,"5,89,230"
51641,"0,33,222"
10825,"0,3,31,34,135"
37082,"0,16,56,88"
38761,"0,8,22,80"
33336,"1,62"
66770,"1,13,76,217"
36479,"1,2,13,25,53"
13409,"0,135"
16292,"0,163"
29159,"3,6,19,23,39,151,201,214"
70297,"5,68,102,127,197"
55589,"0,8,16,69"
29503,"0,140"
30795,"6,9,47,103,162"
59611,"0,2,8,59,125"
16105,"6,39,187"
19201,"0,139"
2683,"0,2,3,6,8,9,23,30,38,47,103,169,173,246,248"
18718,"23,207"
29721,"0,33,38,95,126"
29004,"1,11,15,64"
30126,"0,10,35,73"
19944,"5,227"
12704,"0,2,24,26,28,46,85"
13157,"1,11,43,137"
45834,"6,101,151"
35441,"23,134,204"
19203,"6,117,215"
27955,"1,5,12,54,96"
8084,"1,15,92"
62804,"0,40,255"
70308,"0,3,22,28,34,40,59,135"
31446,"5,89,230"
53769,"5,89,230"
42404,"0,42"
39476,"0,20,235"
3450,"0,14,16,88,130,216"
38041,"0,7,154"
48158,"5,58,89"
11282,"0,4,84,95"
54706,"0,10,222"
26896,"0,126"
44365,"3,34"
66824,"0,3,59,130"
2753,"3,34"
62209,"0,49,100"
15941,"1,15,64,74,123"
72781,"5,89,127,254"
31313,"0,3,12,135,154"
67274,"23,173"
70490,"5,118"
18355,"2,43,121"
67534,"43,183"
45564,"0,1,7,48"
5139,"6,39,175"
36804,"1,15,53,64"
3234,"3,6,43,214"
33937,"0,10,136"
69823,"0,31,56"
66515,"0,56,107"
46964,"0,130"
29259,"1,29,108"
74978,"3,19"
71372,"1,11,15,113"
10140,"5,230"
25382,"0,188"
4894,"0,18,97,111,153"
53523,"0,30,84,148"
47682,"2,5,23,58,208"
37484,"23,169,177"
8340,"0,30,149"
42220,"0,16,130"
31823,"0,46,114"
34667,"0,193"
64089,"5,23,35,208"
35411,"0,1,14,206"
32721,"0,2,3,7,19,27"
71386,"6,39,170"
77,"6,170,175"
70517,"6,39,43,121"
42301,"0,1,2,15,44,70,87,150,154"
61823,"6,170,175"
54778,"6,39,175"
47056,"6,39,175"
58017,"0,10,80"
15497,"1,21,25,62,92,109,119,223"
19862,"28,168"
5724,"0,1,98,129"
63577,"0,16,30,125"
25948,"2,3,11,13,63,101"
27662,"1,44,71"
42871,"6,24,122,158"
40828,"1,2,6,13,15,26,103"
7335,"1,5,58,127"
40908,"0,18,189"
159,"0,2,8,26,38,51"
37657,"0,33"
63007,"0,65,188"
1238,"0,253"
47403,"0,3,10,22"
75093,"2,6,15,26,63,209"
16529,"0,6,9,28,117,142,253"
51366,"1,2,13,26,250"
44541,"0,1,8,11,30,37,43,52,84,94,121"
52120,"1,12"
64600,"0,3,22,34,38,59,130,135"
6390,"0,10,156"
23988,"0,130"
8382,"0,8,16,125,163"
23747,"0,31,57,115,213"
55575,"0,31,154"
65575,"0,31,154"
16991,"5,102"
45173,"0,2,36,253"
48733,"5,198"
44662,"0,10,22,38"
76347,"1,17,83,174"
6690,"0,107"
51766,"23,134,204"
22706,"1,53"
39977,"1,13,17"
31077,"0,2,4,129"
1435,"1,15,50,52,70"
25108,"0,188"
1190,"0,4,38"
4482,"0,67"
39995,"0,32,56,65"
13824,"0,32,56,65"
75120,"3,19"
26362,"1,6,9,32,47,64,83,99,161,178"
46447,"6,101,162"
18254,"0,4,5,18,226"
19315,"0,14,29,42"
41271,"0,1,31,159"
15837,"0,14,79,152"
15464,"0,14,16"
13092,"0,1,30,159"
19547,"23,173,246"
55730,"1,21,92,144,218"
40504,"0,10,38"
1534,"0,10,14,42"
3169,"0,1,2,4,9,23,27,45,134,167,204"
65786,"6,103,232"
4535,"0,142"
49708,"6,101,177"
21985,"43,129,137,252"
75660,"0,111,222"
48802,"1,5,17,23,25,239,250"
70945,"0,10,18,111,222"
9380,"0,1,3,6,11,31,64,110,117"
15481,"35,112,191"
66144,"35,112,191"
55910,"0,1,13,60,159"
74264,"0,38,159"
29264,"0,35,64,73,233"
36843,"0,10,115,253"
31271,"1,43,87,137"
51809,"0,46,114,166"
35057,"0,10,156"
29692,"1,92,113"
64053,"0,4,80"
37438,"1,150"
43409,"2,3,24,26,43,81,195,252"
40538,"23,173"
67031,"1,12,50,138"
71668,"0,84"
33988,"3,19"
65854,"1,17,64,165"
38277,"3,238"
38232,"1,15,62,138,249"
57983,"1,242"
49562,"1,15,167"
50894,"3,9,32,47,124"
55334,"5,23,89,197"
75759,"1,66,87"
1167,"0,2,7,27,154"
23911,"2,5,184"
56661,"0,253"
31976,"6,81,103"
71357,"1,21,113"
76420,"0,1,66,67"
9615,"35,112,143"
30508,"1,3,6,11,131,232"
64455,"0,79"
30169,"2,5,27,184"
32115,"5,197"
13428,"35,73,233"
65867,"1,15,50,74"
74711,"1,218"
11958,"0,3,8,19,22,38"
58971,"0,31,88,149"
45609,"1,12,17,21,29,66"
28308,"1,21,138"
13948,"5,6,133"
21498,"1,21,144,224"
6466,"3,124"
7969,"5,185"
71708,"1,29,220"
66585,"3,9,47,202"
8055,"3,6,9,47,117,198"
11577,"0,10,156"
41726,"35,143,146"
37917,"0,10,35,73"
38022,"0,67"
72516,"1,17,220"
69205,"0,22,43,225"
21597,"5,185"
73,"5,185"
17236,"1,218,220"
35181,"1,29,66"
34783,"1,5,58,75,118"
74979,"0,40,56,88,255"
15214,"28,168,182"
76319,"1,15,70"
4811,"1,87,242"
21047,"0,20,65,189,212,216"
13858,"1,25"
69327,"1,37"
68954,"6,145"
41089,"0,3,19,22"
67750,"1,11,76,138"
33411,"0,16,30,116,159"
60888,"0,4,97"
28893,"6,23,39,214"
40845,"6,158"
44811,"1,6,9,25,45,47,167"
29238,"0,28,40,182,221"
8829,"1,2,43,137"
37665,"6,39"
3722,"0,30"
59530,"1,43,108,137"
39484,"1,5,9,11,54,63,82,85,118,133,220"
32829,"0,30,52,149"
28724,"0,65,126"
56352,"35,143,146,244"
43650,"1,5,63,118"
23241,"2,5,9,70,75,104,185"
21333,"1,11,110"
70229,"6,170"
69071,"0,1,4,12,31,70,90"
14066,"0,1,11,52,98"
2661,"0,8,142"
52857,"23,246"
21367,"0,42"
37740,"0,28,38,40,85,186,221"
54056,"0,1,12,66,82,87"
53598,"0,33,222"
62787,"6,24,187"
57736,"1,43,108,137,225"
29565,"1,2,70"
47687,"2,3,6,19,24,26,36,101"
20908,"1,11,12,15,31,44"
26364,"5,197"
53896,"0,22,60"
61283,"6,117,158"
52070,"1,164"
73073,"0,9,23,47,202,207"
36610,"0,56,107"
43556,"0,6,9,47,81,103,117,187"
68258,"1,11,43,110"
47416,"23,173"
73115,"1,21,66"
24975,"1,3,11,92,131"
7196,"0,4,30,65"
41984,"0,16,125"
19929,"0,28,168,221"
58461,"23,169"
73325,"9,55"
17756,"1,12,159"
54162,"2,5,104"
63364,"2,5,104"
24458,"0,1,2,8,13,86,239"
70667,"1,18,171"
48312,"1,13,45,203,250"
42117,"0,12,20,95,188"
31111,"0,105,126"
62428,"1,15,35,64"
4095,"1,11,15,96,131"
20342,"0,1,2,4,62,115"
24637,"1,2,13,17,76,240"
61163,"1,2,25,41,176"
19572,"1,161"
58077,"0,212,216"
51060,"0,126"
31458,"0,2,8,24"
39377,"2,3,35,73,112"
25616,"1,108,110"
1814,"2,3,43,121,183"
75998,"5,68"
2328,"1,25,83,150,206"
70724,"43,121,137"
74209,"1,9,12,25,32,123,161"
16558,"0,73,91"
2630,"9,55"
33929,"0,49,65"
75306,"2,6,24,101,187"
19975,"3,9,45,124,198"
13525,"5,75,104"
27909,"1,11,12,15,17,21,50,108,113,237"
24408,"1,78,199"
48872,"1,108"
13904,"0,1,4,13,29,70"
28741,"6,24,39,145,158,187,241"
46259,"2,24,252"
33060,"1,2,5,119,196"
39949,"2,24,194"
49456,"1,11,15"
69048,"0,1,60,87,217"
42170,"0,4,226"
2852,"9,32,47"
45634,"1,2,13,23,45,180"
35625,"1,37,62"
5757,"5,89"
40080,"2,61"
59798,"6,215"
13107,"2,9,27,202"
49640,"3,238"
1417,"0,16,128,163"
52776,"1,2,9,13,48"
46847,"1,15,54"
66765,"1,5,157,239"
26299,"0,1,52,74"
71067,"0,7,57,60"
56984,"0,7"
43317,"1,3,25,124"
51395,"0,4,8,226"
57512,"1,53,71"
60705,"0,7,132"
50182,"3,19,200"
1038,"5,124"
41071,"1,5,9,25,32,47,85,141"
69315,"1,13,203"
59902,"1,109"
39365,"6,24,117,158"
67410,"1,44,53,210"
65178,"6,248"
11571,"32,35,64,112,146"
26585,"9,23,35,64,207"
30501,"1,25,237"
33285,"1,2,13,86"
13633,"0,5,12,60,94,100,102"
57098,"3,6,232,236"
9545,"3,124"
21445,"1,15,50"
55844,"1,5,62,164"
53805,"1,12,21"
46402,"0,31,159"
70110,"0,1,2,8,15,36,209"
36083,"35,146"
22786,"1,11,12,21"
45310,"0,7,31,52"
6675,"0,2,9,36,45,209,213"
34979,"5,6,9,202"
17374,"1,3,19,23,43,137,160"
55,"0,1,10,18,237"
9082,"1,161"
69379,"1,15,108"
76101,"5,133"
32067,"0,8,31,159"
72329,"35,64"
23115,"35,64,73,112,244"
20664,"0,10,91"
66592,"3,6,23,134"
1481,"0,5,227,254"
44382,"0,2,24,26,46"
10334,"0,20"
56536,"2,3,6,9,26,93,101,177"
44731,"1,12,44,62,99,123,157,172"
62227,"1,25,53,70,74"
59350,"23,207"
74161,"1,17,37,50,74,99"
15511,"1,12,50,192"
11937,"1,12,50,192"
52059,"1,13,25,250"
31095,"5,58"
33639,"0,16,38,163"
7253,"1,5,17,96"
1501,"3,200"
41799,"1,8,13,82"
76518,"2,41,43,183,252"
250,"1,5,11,15,178"
70310,"1,62,109"
4264,"1,5,68,96"
53911,"5,63"
61368,"5,68"
56214,"3,12,19,38,251"
10221,"1,15,21,25,92,144"
50340,"2,179"
30256,"0,4,7,59"
15847,"0,4,7"
30523,"1,5,6,9,32,63,96,118"
66831,"1,11"
55847,"0,126"
30690,"1,171"
38364,"5,63"
38538,"5,68,185"
40017,"5,63,118"
53993,"6,43,121"
31698,"1,21,37,205"
62569,"5,58"
23476,"1,44"
32267,"1,6,15,117,123"
74596,"5,63"
10603,"1,21,71"
62637,"1,21,25"
54231,"2,9,32,47,55"
16319,"1,15,54,62,76,108,138,178"
13152,"0,10,12,57,97"
26132,"1,6,15,81,116,123,187"
5761,"1,5,17,54,62,97,157,192"
6010,"0,1,3,22,135"
66595,"1,11,12,110"
30348,"1,15,64,123,180"
71994,"1,129,137"
73189,"0,1,5,11,12,13,29,44,60,70,90,95,131,150"
14968,"1,17,29,66"
64976,"1,17,29,66"
30643,"0,1,66,212"
16707,"1,29,66,87"
52461,"3,236"
62345,"1,17,29,87"
76562,"35,64,146"
12477,"1,29,66"
27107,"23,134,169,177"
44472,"1,12,21,203"
59138,"1,5,12,63,138"
19381,"1,41,119,180,191"
8771,"1,53,83,210"
60779,"0,49"
51495,"1,17,62,96,206"
3111,"1,37,123"
42721,"6,145"
35987,"6,81,103,116"
2585,"6,39"
19174,"0,28,46,168,182"
37675,"0,100"
4226,"1,5,14,58,62,96,109"
12054,"0,7,31,77,90,129"
1898,"1,2,27,206"
58973,"0,2,48,115"
8503,"1,15,83,167"
13566,"1,6,11,12,74"
17887,"0,7,59"
17120,"1,21,205"
75124,"0,46,114"
70538,"0,46,114"
47836,"1,12,96,206"
58230,"43,121,137,195"
23868,"35,112"
1793,"1,12,29,157,164"
24116,"0,57"
47292,"0,77,140,154"
2855,"9,141"
48236,"3,200"
50900,"1,15,74"
67,"1,21,109"
75224,"0,10,57"
73290,"0,3,7,22"
41703,"0,10,48,57,115"
26652,"1,2,11,15,64,74"
22717,"0,57,90,142"
74093,"0,2,4,27,95,211"
8577,"1,15,25,83,249"
45700,"28,85"
40688,"1,12,70"
33276,"1,2,3,6,13,36,160,167,232,239"
32821,"0,16"
75233,"5,6,162,248"
61545,"1,21,44,53,237"
42939,"6,39"
49047,"1,11,72,98"
56778,"0,31,77,142,154"
5318,"3,34"
22865,"0,18,97"
67179,"0,3,7,90"
58300,"43,195"
67048,"1,150"
65925,"0,6,12,95,97,175"
4102,"0,7,52,132"
70254,"0,12,79,105"
36348,"6,241"
46182,"0,1,7,13,17,50,154"
64669,"0,7,57"
46612,"0,1,7,11,15,50"
34076,"0,1,2,13,27,129"
45356,"1,203"
27211,"0,1,90,97"
41987,"0,22,40,59"
16466,"1,2,5,58,99,133"
67908,"1,2,5,58,99,133"
8658,"1,12,15,58,82"
2866,"1,11,12,50,108"
42120,"0,7,22,52"
70578,"0,4,97"
28326,"1,11,12,21,50,54,97,157,164,220,249"
18297,"1,11,12,21,50,54,97,157,164,220,249"
58844,"1,5,242"
15910,"0,49,139"
50044,"0,3,19,129,200"
25593,"1,15,64,138"
18427,"0,2,46"
57740,"1,5,15,64,70,164"
27803,"3,19,35"
72681,"0,28,40,168,182,247"
63950,"9,47,167,243"
61759,"0,10,136"
28532,"35,64,112"
66457,"2,43,101"
43303,"5,89,102,127,133"
19160,"0,28,57,251"
21705,"0,1,12,135"
20012,"0,46,166"
37052,"5,68"
11098,"5,63,70"
24305,"43,183,195,252"
35513,"0,248"
10174,"1,12,135"
13978,"0,10,48"
47377,"0,1,6,54,95,97,159,170"
64073,"0,2,26,42,49,94,156"
5495,"2,184"
64532,"0,2,8,26,41"
45070,"1,37,245"
3766,"5,9,47,63,231"
61467,"0,105,126"
48218,"1,11,54,64"
24442,"6,39"
203,"0,211"
57445,"1,83"
34935,"3,147"
1169,"0,3,38,59,130"
35957,"43,195"
39195,"1,5,9,47,85,96,133,231"
60455,"1,37,192"
44826,"1,11,15,72"
34058,"5,254"
26484,"1,15,70"
24698,"1,12,54,76,165"
36519,"6,9,103"
59359,"0,14,16,56"
25463,"28,182,247"
10239,"1,12,83,97,192"
32287,"1,2,23,35,44,86"
54033,"1,6,9,15,81,117,141"
71313,"0,2,8,55,155,240"
9814,"0,3,59"
33150,"1,9,15,32,85,155"
76003,"3,34"
34543,"2,184"
20217,"0,2,184"
74682,"1,25,44,53,237"
46655,"0,10,136"
19365,"0,1,12,22,38,84"
12924,"1,110,229"
18003,"0,1,12,95,110"
44595,"5,9,55,96"
18650,"1,21,44"
70215,"2,5,184"
13153,"1,25,53"
5052,"1,44"
3085,"0,189,193"
11481,"0,8,57"
23168,"1,237"
18840,"1,12,21,50,54"
25087,"0,3,34,114,130"
58127,"0,14,148"
4389,"2,3,19,23,24"
66159,"1,2,5,45,102,223"
25639,"1,161,190"
31587,"0,56,105"
37458,"0,42,79"
75499,"5,35,58,227"
38909,"9,32,55"
40329,"0,33,120,181"
571,"0,65,79"
41998,"35,73,112,146,233"
11259,"5,58"
58158,"1,2,13,82"
25358,"5,58,68,102"
72236,"3,6,9,198"
46676,"1,17,21,99,144"
70521,"0,28,40,130,186"
3646,"0,2,6,9,24,31,103,117"
19938,"9,23,32,47,198,204"
59397,"9,141"
41802,"1,25,53,249"
69684,"1,11,110"
50945,"1,11,110"
52825,"1,9,47,62,96,123,138"
5077,"1,12,18,50,83,144,174,192,223,249"
36891,"28,85"
9283,"6,39,241"
67727,"1,37,249"
71912,"5,96,104"
65228,"1,37,245"
43600,"23,112,208"
19016,"0,2,128"
20443,"0,128"
65292,"5,63,102,118,133"
54625,"0,14,65"
50280,"1,15,25,45,144"
62050,"0,42,94,216"
64316,"0,12,20,33,111"
66601,"0,1,11,129"
45182,"1,11,21,54,76"
53742,"0,90"
34405,"1,3,6,12,131"
12594,"5,89,230"
73687,"0,1,11,110,129"
53408,"6,117,215"
41589,"1,9,47,55,231"
14213,"0,2,6,9,23,32,47,209"
74886,"0,65,188"
24842,"0,189"
33042,"1,5,21,249"
24108,"0,20,216"
11839,"1,21,205"
72464,"1,11,150"
22823,"0,56,153"
4231,"5,63,133,230"
15628,"0,84,209"
7861,"1,15,54,74,138"
49909,"1,11,15,172"
65423,"1,167,243"
53271,"1,54,174,190,249"
44107,"0,4,10,51,136"
67812,"0,9,51"
69141,"1,76,205"
29952,"1,11,50,138"
55586,"2,179"
56976,"0,2,3,19,27,38"
20418,"23,43,195,214"
10389,"28,40"
59988,"5,9,75,231"
74176,"1,82,87"
35609,"3,23,214"
71896,"0,2,36,48"
70114,"1,5,35,58,70,227"
53460,"1,37,74,245"
55276,"6,158"
29823,"0,139"
8935,"5,63,133"
9401,"0,1,12,33,56,97,108,110"
24425,"0,14,30,88"
31332,"1,131"
19858,"0,3,28,34,40,59"
14022,"3,19,34"
4882,"3,238"
57064,"1,2,27,86"
19469,"1,11,15,159"
29927,"1,70,219"
64549,"1,199"
6873,"5,133"
530,"1,178"
374,"1,25,44,45,180"
68822,"1,21,144"
75992,"1,78,199"
60529,"2,27"
25256,"1,11,21,25,44"
30617,"1,5,6,15,54,63,70,118,167"
11781,"1,11,15,108,172"
11167,"0,7,114"
4539,"1,135"
69256,"1,6,103,123,167"
48634,"1,25"
67679,"1,21,25,71,109,171"
41382,"1,11,17,21,99"
10813,"2,36,61"
68259,"1,6,12,54,108,131,170,175,201"
67967,"0,30,149"
58241,"0,14,56,216"
75900,"1,6,11,123,161"
61251,"2,184"
38122,"5,58,75"
54265,"1,2,86,92,196"
14693,"1,2,6,9,17,25,47,109,162,167"
71266,"1,2,6,9,17,25,47,109,162,167"
31860,"1,2,6,9,17,25,47,109,162,167"
18744,"1,174"
73646,"35,112"
46735,"1,18,223"
8331,"1,13,161"
27102,"1,37"
12742,"5,118,127"
50499,"1,5,25,58,71,92,223"
19982,"1,37,99,174"
8315,"1,18,224"
50509,"1,210"
3678,"0,2,4,179"
24441,"0,153"
20653,"1,12,74"
7137,"1,2,12,15,71,74,165"
28864,"1,25"
4787,"1,37,62,109"
75713,"1,78"
5584,"1,18,223"
24366,"1,2,25"
21758,"1,21,205,210"
47623,"1,2,5,9,13,104"
38750,"1,18,131,223"
57803,"1,6,9,15,45,47,161,231"
12331,"1,144"
41857,"5,63"
6162,"1,119,196"
3920,"1,74,245"
49318,"1,11,21,50,71,210"
70270,"1,18,223"
65629,"5,43,195"
24638,"1,15,62,82,83,92,113"
29657,"0,16,88,100,153"
21239,"0,193"
57566,"1,109,138"
41751,"1,71,83,113"
69443,"0,2,7,26,67,107,148"
8894,"0,14,88,130"
22649,"1,11,17,25,144,161"
55011,"0,1,7,13,77,90"
39318,"1,11,72"
67129,28
43564,"1,109"
7432,"2,5,55,75,143"
49704,"1,18,224"
51595,"5,75,104,227"
35166,"9,32,85"
68859,"3,6,19,28,155"
9127,"0,30,148"
54030,"1,5,29,43,50,68,89,97,138,197,220"
33839,"1,76,205,210"
10627,"0,28,40,247"
53534,"1,25,172,249"
49724,"3,147"
30702,"6,39,81,201"
52908,"6,103,116,145,170"
14883,"3,19,28,38,186,251"
50146,"3,19,106"
66283,"9,32,55"
64280,"1,171"
40007,"6,39,81"
10253,"6,93"
38781,"2,43,72,121"
19780,"5,6,103,167"
3919,"0,7,10,100,140"
71085,"1,53,165"
63793,"1,83,109"
69617,"35,112,143,244"
71044,"1,249"
30732,"1,62,83"
16120,"3,98,135,225"
3611,"1,5,9,12,54,55,58,102,185"
36265,"1,53"
58985,"0,4,49,100"
65651,"1,2,13,48"
70772,"1,171"
13135,"0,16,67,212"
53566,"1,21,210"
5675,"1,92,113"
6926,"1,108,220,248"
72028,"1,12,97,220"
16163,"1,18,223"
71950,"1,21,44,53,205"
